Row_Number,Cell_ID,MERFISH_cell_type_annotation.y
591,2796212800079100059,DM_ex_Zfhx3
592,2795903600515100116,oligodendrocyte_progenitor_2
593,2707604000110100093,DH_ex_Nmu/Tac2
594,2656143800052100261,oligodendrocyte_progenitor_2
595,2795903600429100025,oligodendrocyte_progenitor_2
596,2787889600397100201,oligodendrocyte_progenitor_2
597,2796212800430100025,oligodendrocyte_progenitor_2
598,2796212801012100091,DH_in_Cdh3
599,2707604700093200082,oligodendrocyte_progenitor_2
600,2707737900062100025,DH_in_Cdh3
601,2796212800430100073,oligodendrocyte_progenitor_2
602,2787889600413100051,oligodendrocyte_progenitor_2
603,2795584800493100169,DH_ex_Nmu/Tac2
604,2707604000071100253,oligodendrocyte_progenitor_2
605,2796212800396100240,MV_in_Esrrb
606,2787445900232100082,oligodendrocyte_progenitor_2
607,2787445900859100142,oligodendrocyte_progenitor_2
608,2707604000101100034,DH_in_Npy
609,2707604700081100111,MV_in_Gm26673
610,2796212800666100053,DH_ex_Sox5
611,2795584800448100151,DH_ex_Prkcg/Rxfp1
612,2796212800594100146,oligodendrocyte_progenitor_2
613,2787889600232100174,astrocyte_2
614,2787889600397100021,MV_in_Esrrb
615,2787445900361200127,oligodendrocyte_progenitor_2
616,2656143800390100227,DH_in_Pdyn
617,2795903600295100207,M_in_Tfap2b
618,2795903600353100060,MV_in_Gabra1
619,2796212800779100056,oligodendrocyte_progenitor_2
620,2656144900353100061,astrocyte_1
621,2787889600061100118,oligodendrocyte_progenitor_2
622,2787889600410100292,oligodendrocyte_progenitor_2
623,2795103300118100199,oligodendrocyte_progenitor_2
624,2945606900000003092,DH_ex_Nmu/Tac2
625,2707604000139100060,oligodendrocyte_progenitor_2
626,2787889600446100145,oligodendrocyte_progenitor_2
627,2795584800435100130,DH_ex_Nmu/Tac2
628,2787445900050100016,DH_ex_Nmu/Tac2
629,2656143800265100041,oligodendrocyte_progenitor_2
630,2656143800002100058,oligodendrocyte_progenitor_2
631,2796212800398100248,MV_ex_Syt2
632,2795103300143100101,oligodendrocyte_progenitor_2
633,2707604000153100060,M_ex_Vsx2
634,2796212800441100124,DH_ex_Sox5
635,2656144900166100245,M_ex_Vsx2
636,2787445900761100170,MV_in_Gabra1
637,2787889600377100093,oligodendrocyte_progenitor_2
638,2787445900290100066,oligodendrocyte_progenitor_2
639,2787445900402100078,oligodendrocyte_progenitor_2
640,2795584800400100368,oligodendrocyte_progenitor_2
641,2787445900715100089,oligodendrocyte_progenitor_2
642,2656144900165100034,M_in_Tfap2b
643,2795584800383100034,oligodendrocyte_progenitor_2
644,2795103300197200155,oligodendrocyte_progenitor_2
645,2787445900363100154,oligodendrocyte_2
646,2707604700317100199,oligodendrocyte_progenitor_2
647,2656144900236100214,DH_in_Cdh3
648,2795103300446100278,DH_ex_Reln/Nmur2
649,2787445900769100104,oligodendrocyte_progenitor_2
650,2726562700214100220,oligodendrocyte_progenitor_2
651,2656144900110100155,DH_ex_Sox5
652,2795584800671100101,alpha_motoneuron
653,2707737900088100072,oligodendrocyte_progenitor_2
654,2946331700000001636,oligodendrocyte_progenitor_2
655,2795584800169100219,oligodendrocyte_progenitor_2
656,2656143800367200107,oligodendrocyte_progenitor_2
657,2787889600546100178,oligodendrocyte_progenitor_2
658,2707604700015200014,oligodendrocyte_progenitor_2
659,2795903600168100288,oligodendrocyte_progenitor_2
660,2787445900225100073,DH_in_Npy2r
661,2787445900364100120,oligodendrocyte_progenitor_2
662,2795584800345100125,oligodendrocyte_progenitor_2
663,2707604700222100045,oligodendrocyte_progenitor_2
664,2787889600388100101,MV_in_Esrrb
665,2656143800189100094,oligodendrocyte_progenitor_2
666,2726544600191100258,MV_in_Sema5b
667,2795584800483100085,DH_ex_Reln/Nmur2
668,2787889600168200086,oligodendrocyte_progenitor_2
669,2656144900421100264,astrocyte_1
670,2795903600695100047,MV_in_Sema5b
671,2656144900590100018,astrocyte_1
672,2787889600373100113,DH_in_Rorb
673,2787445900362100044,MV_in_Gm26673
674,2656143800165100125,MV_in_Esrrb
675,2787445900752100108,MV_in_Gabra1
676,2787445900134100278,oligodendrocyte_progenitor_2
677,2795584800454100142,oligodendrocyte_progenitor_2
678,2656144900558100185,MV_in_Gm26673
679,2656144900589100292,M_in_Tfap2b
680,2946331700000010805,oligodendrocyte_progenitor_2
681,2795903600241100105,DM_ex_Zfhx3
682,2787889600132100153,alpha_motoneuron
683,2795903600212100046,oligodendrocyte_progenitor_2
684,2787889600399100115,oligodendrocyte_progenitor_2
685,2795903600353100061,MV_ex_Syt2
686,2656144900589100095,DH_ex_Reln
687,2787445900268100065,oligodendrocyte_progenitor_2
688,2787445900426100078,oligodendrocyte_progenitor_2
689,2787889600486100186,oligodendrocyte_progenitor_2
690,2787889600278100123,oligodendrocyte_progenitor_2
691,2656144900368100158,astrocyte_1
692,2796212800242100034,astrocyte_1
693,2795584800420100118,DM_ex_Zfhx3
694,2795584800672100080,M_ex_Vsx2
695,2707604800343100093,oligodendrocyte_progenitor_2
696,2787445900249100064,oligodendrocyte_progenitor_2
697,2796212800635100098,DH_ex_Nmu/Tac2
698,2796212800815100102,oligodendrocyte_progenitor_2
699,2707737900062100141,oligodendrocyte_progenitor_2
700,2787889600406100087,oligodendrocyte_progenitor_2
701,2707604700132100042,DH_ex_Nmu/Tac2
702,2796212800855100174,DM_ex_Zfhx3
703,2787445900431100107,oligodendrocyte_progenitor_2
704,2787445900898100037,MV_in_Gm26673
705,2796212800911100196,MV_in_Esrrb
706,2707604000056100153,DM_ex_Zfhx3
707,2707604800123100078,oligodendrocyte_progenitor_2
708,2945606900000006785,oligodendrocyte_progenitor_2
709,2795903600518100056,DH_in_Npy2r
710,2795903600518100076,oligodendrocyte_progenitor_2
711,2707604000069100042,oligodendrocyte_progenitor_2
712,2796212801044100225,oligodendrocyte_progenitor_2
713,2787445900253100208,DH_in_Cdh3
714,2795903600640100065,oligodendrocyte_progenitor_2
715,2656144900608100211,DH_in_Rorb
716,2707604800219100008,oligodendrocyte_progenitor_2
717,2795584800458100224,oligodendrocyte_progenitor_2
718,2707604000137100173,oligodendrocyte_progenitor_2
719,2796212800855100291,oligodendrocyte_progenitor_2
720,2707737900074100139,oligodendrocyte_progenitor_2
721,2787889600095200064,oligodendrocyte_progenitor_2
722,2707604800139100014,oligodendrocyte_progenitor_2
723,2796212800788100169,oligodendrocyte_progenitor_2
724,2707604700092100239,oligodendrocyte_progenitor_2
725,2707604800220100083,oligodendrocyte_progenitor_2
726,2707604700083100239,oligodendrocyte_progenitor_2
727,2796212800882100327,DH_ex_Nmu/Tac2
728,2787445900499100198,oligodendrocyte_progenitor_2
729,2796212800537100164,DH_ex_Reln/Nmur2
730,2707604000126100296,oligodendrocyte_progenitor_2
731,2656144300140100208,DH_in_Cdh3
732,2787445900511100097,DH_in_Npy
733,2656144900503100113,DH_ex_Sox5
734,2787445900395100051,alpha_motoneuron
735,2656143800469100211,oligodendrocyte_progenitor_2
736,2795903600348100051,oligodendrocyte_progenitor_2
737,2795903600437100130,M_in_Tfap2b
738,2796212800109100106,astrocyte_1
739,2707604700342100223,oligodendrocyte_progenitor_2
740,2707604700083100057,oligodendrocyte_progenitor_2
741,2945606900000016700,oligodendrocyte_progenitor_2
742,2656144300210100218,oligodendrocyte_progenitor_2
743,2796212800409100078,astrocyte_1
744,2795103300156100178,M_in_Tfap2b
745,2707604800424100127,DH_ex_Grp
746,2726562700100100076,alpha_motoneuron
747,2787445900224100126,oligodendrocyte_progenitor_2
748,2787445900286100143,oligodendrocyte_progenitor_2
749,2796212801010100070,oligodendrocyte_progenitor_2
750,2707604000086100122,DM_ex_Zfhx3
751,2795903600326100179,oligodendrocyte_progenitor_2
752,2787445900822100035,oligodendrocyte_progenitor_2
753,2707604700337100088,oligodendrocyte_progenitor_2
754,2787445900284100200,oligodendrocyte_progenitor_2
755,2656144900555100118,astrocyte_1
756,2795584800660100152,MV_in_Sema5b
757,2656144900263100100,astrocyte_1
758,2707604700339100155,oligodendrocyte_progenitor_2
759,2796212800409100146,astrocyte_1
760,2795103300148100027,alpha_motoneuron
761,2787889600414100154,M_in_Tfap2b
762,2787445900123100025,oligodendrocyte_progenitor_2
763,2707604000040100226,oligodendrocyte_progenitor_2
764,2787445900581100130,oligodendrocyte_progenitor_2
765,2945606900000001608,DH_ex_Nmu/Tac2
766,2656143800342100102,oligodendrocyte_progenitor_2
767,2946331700000002508,oligodendrocyte_progenitor_2
768,2707737900114100073,oligodendrocyte_progenitor_2
769,2946331700000018453,DH_ex_Sox5/Tac1
770,2787889600477100055,oligodendrocyte_progenitor_2
771,2656144900506100053,astrocyte_1
772,2796212800561100052,oligodendrocyte_progenitor_2
773,2787889600417100030,oligodendrocyte_progenitor_2
774,2787889600388200120,oligodendrocyte_progenitor_2
775,2795103300154100236,DH_in_Cdh3
776,2787445900249100018,oligodendrocyte_progenitor_2
777,2707604700061100258,oligodendrocyte_progenitor_2
778,2656144900085100028,DH_ex_Reln
779,2707737900048100176,oligodendrocyte_progenitor_2
780,2795103300165100019,oligodendrocyte_progenitor_2
781,2707604700082100096,oligodendrocyte_progenitor_2
782,2795584800493100156,DH_ex_Sox5/Tac1
783,2946331700000017623,astrocyte_1
784,2787445900720100031,oligodendrocyte_progenitor_2
785,2656143800344100066,alpha_motoneuron
786,2656143800417100095,oligodendrocyte_progenitor_2
787,2787445900125100016,DH_in_Pdyn
788,2707604000071100284,oligodendrocyte_progenitor_2
789,2787889600314100098,DM_ex_Zfhx3
790,2795584800448100198,oligodendrocyte_progenitor_2
791,2796212800625100159,oligodendrocyte_progenitor_2
792,2707604000126100073,oligodendrocyte_progenitor_2
793,2795584800413100080,MV_in_Gabra1
794,2707604700129100101,oligodendrocyte_progenitor_2
795,2656144900314100071,DH_in_Npy2r
796,2787889600056100152,oligodendrocyte_progenitor_2
797,2707604700389100080,oligodendrocyte_progenitor_2
798,2656144900141200078,alpha_motoneuron
799,2787445900264100169,DH_ex_Nmu/Tac2
800,2656144900515100196,astrocyte_1
801,2707604800404100252,DH_ex_Grp
802,2946331700000010644,astrocyte_1
803,2795903600059100089,DH_ex_Sox5
804,2795103300381100184,MV_in_Sema5b
805,2707604700228100076,oligodendrocyte_progenitor_2
806,2707604800140100127,oligodendrocyte_progenitor_2
807,2796212800664200142,DM_ex_Zfhx3
808,2707737900048100197,oligodendrocyte_progenitor_2
809,2656144900559200018,astrocyte_1
810,2656144900350100093,astrocyte_1
811,2707737900134100129,DH_ex_Gpr83
812,2787445900200100114,oligodendrocyte_progenitor_2
813,2787889600362100052,oligodendrocyte_progenitor_2
814,2656144900112100129,astrocyte_1
815,2795584800406100180,oligodendrocyte_progenitor_2
816,2787889600058100227,M_in_Tfap2b
817,2707604700203100014,oligodendrocyte_progenitor_2
818,2656144900423100112,alpha_motoneuron
819,2796212800142100283,DH_ex_Reln/Nmur2
820,2795584800226100154,DH_ex_Grpr
821,2787889600245100092,oligodendrocyte_progenitor_2
822,2946331700000017284,DH_ex_Gpr83
823,2946331700000001004,oligodendrocyte_progenitor_2
824,2795584800391100174,oligodendrocyte_progenitor_2
825,2946331700000021448,DH_ex_Nmu/Tac2
826,2707604700223100054,alpha_motoneuron
827,2707604800383100233,oligodendrocyte_progenitor_2
828,2707604700093100245,oligodendrocyte_progenitor_2
829,2796212800407200010,astrocyte_1
830,2796212800780100112,DH_in_Pdyn
831,2796212800880100141,oligodendrocyte_progenitor_2
832,2796212800792100394,oligodendrocyte_progenitor_2
833,2707737900086100049,oligodendrocyte_progenitor_2
834,2656143800419100218,oligodendrocyte_progenitor_2
835,2707604800239100017,oligodendrocyte_progenitor_2
836,2787445900464100152,oligodendrocyte_progenitor_2
837,2707604800363100221,MV_ex_Shox2
838,2795584800153100135,MV_in_Gm26673
839,2795584800138100227,MV_in_Esrrb
840,2707604700083100183,MV_in_Esrrb
841,2795584800655100096,oligodendrocyte_progenitor_2
842,2656143800128100144,DH_ex_Reln/Nmur2
843,2787445900283100067,oligodendrocyte_progenitor_2
844,2787445900686100212,DH_ex_Sox5/Tac1
845,2795584800493100125,DH_ex_Reln/Nmur2
846,2707604000071100252,oligodendrocyte_progenitor_2
847,2656143800216100034,oligodendrocyte_progenitor_2
848,2707604000110100299,DH_ex_Sox5/Tac1
849,2787445900720100050,oligodendrocyte_progenitor_2
850,2787445900200100064,oligodendrocyte_progenitor_2
851,2656144900530100224,MV_in_Gabra1
852,2795903600402100045,DH_ex_Prkcg/Rxfp1
853,2796212800954100155,oligodendrocyte_progenitor_2
854,2726544600432100103,oligodendrocyte_progenitor_2
855,2795584800435100342,DH_in_Pdyn/Gal
856,2787445900659100093,oligodendrocyte_progenitor_2
857,2795903600268100146,MV_ex_Syt2
858,2945606900000008107,oligodendrocyte_progenitor_2
859,2656143800190100036,MV_in_Gabra1
860,2787889600415100077,oligodendrocyte_progenitor_2
861,2796212800850100153,MV_in_Esrrb
862,2796212800242100065,DH_in_Cdh3
863,2795103300232100063,oligodendrocyte_progenitor_2
864,2707604000139100249,DM_ex_Zfhx3
865,2787445900396100022,MV_in_Gm26673
866,2795584800413100150,oligodendrocyte_progenitor_2
867,2795903600381100051,oligodendrocyte_progenitor_2
868,2946331700000012490,MV_ex_Syt2
869,2787445900395100176,oligodendrocyte_progenitor_2
870,2787889600023100120,DH_in_Npy
871,2787445900583100101,oligodendrocyte_progenitor_2
872,2795903600590100026,DH_in_Cdh3
873,2795903600567100087,oligodendrocyte_progenitor_2
874,2656144900641100132,astrocyte_1
875,2656144900343100325,astrocyte_1
876,2796212800635100193,DH_ex_Prkcg/Rxfp1
877,2707604800340100156,oligodendrocyte_progenitor_2
878,2795584800424100176,oligodendrocyte_progenitor_2
879,2656144900165100200,astrocyte_1
880,2656144900447100192,DH_ex_Nmu/Tac2
881,2707604800120100132,MV_in_Gm26673
882,2796212800585100012,MV_in_Gabra1
883,2707604700037100189,oligodendrocyte_progenitor_2
884,2707604800385100145,DH_ex_Nmu/Tac2
885,2795103300331100046,oligodendrocyte_progenitor_2
886,2707604000108100203,astrocyte_2
887,2726562700237100193,oligodendrocyte_progenitor_2
888,2787445900228100130,oligodendrocyte_progenitor_2
889,2707604000140100204,oligodendrocyte_progenitor_2
890,2795903600321100127,M_in_Tfap2b
891,2796212800440100038,astrocyte_1
892,2795103300165100054,oligodendrocyte_progenitor_2
893,2787445900098200015,DH_in_Npy2r
894,2796212800595100066,oligodendrocyte_progenitor_2
895,2945606900000008319,oligodendrocyte_progenitor_2
896,2787889600195100091,oligodendrocyte_progenitor_2
897,2796212800882200211,oligodendrocyte_progenitor_2
898,2787445900365100077,oligodendrocyte_progenitor_2
899,2796212800528100014,oligodendrocyte_progenitor_2
900,2795584800089200068,oligodendrocyte_progenitor_2
901,2796212800922100113,DH_in_Cdh3
902,2787889600093200137,oligodendrocyte_progenitor_2
903,2787889600058100039,oligodendrocyte_progenitor_2
904,2656144900110100204,astrocyte_1
905,2787445900793100053,oligodendrocyte_progenitor_2
906,2795903600353100292,MV_in_Gm26673
907,2707604800381100124,oligodendrocyte_progenitor_2
908,2795903600407100028,oligodendrocyte_progenitor_2
909,2656144900262100200,astrocyte_1
910,2796212800792100323,DH_ex_Nmu/Tac2
911,2946331700000005266,DH_in_Cdh3
912,2796212800759100147,DH_ex_Reln/Nmur2
913,2656144900341100041,astrocyte_1
914,2656143800216100211,MV_in_Gabra1
915,2787445900694100082,oligodendrocyte_progenitor_2
916,2787889600406100045,DH_ex_Reln/Nmur2
917,2795584800480100207,oligodendrocyte_progenitor_2
918,2707604700317100163,MV_ex_Syt2
919,2787889600231100121,oligodendrocyte_progenitor_2
920,2787445900387100161,DH_in_Rorb
921,2795584800421100150,oligodendrocyte_progenitor_2
922,2787889600243100135,DH_in_Npy
923,2796212800716100092,DH_in_Cdh3
924,2707604800082100188,DH_ex_Nmu/Tac2
925,2787889600444100091,MV_in_Sema5b
926,2726544600029100081,oligodendrocyte_progenitor_2
927,2795103300416100053,oligodendrocyte_progenitor_2
928,2656144900264100143,alpha_motoneuron
929,2795903600667100093,oligodendrocyte_progenitor_2
930,2787889600282100160,oligodendrocyte_progenitor_2
931,2787445900437100127,oligodendrocyte_progenitor_2
932,2787889600162100059,oligodendrocyte_progenitor_2
933,2787445900500100073,oligodendrocyte_progenitor_2
934,2796212800844100148,oligodendrocyte_progenitor_2
935,2707604700295100093,oligodendrocyte_progenitor_2
936,2787445900754100047,MV_in_Gm26673
937,2946331700000006427,M_in_Tfap2b
938,2707737900062100084,M_in_Tfap2b
939,2726562800141100059,alpha_motoneuron
940,2787445900715100145,oligodendrocyte_progenitor_2
941,2707604700133100059,oligodendrocyte_progenitor_2
942,2796212800570100117,DH_ex_Nmu/Tac2
943,2656143800417100068,oligodendrocyte_progenitor_2
944,2787445900360100120,oligodendrocyte_progenitor_2
945,2726544600273200041,oligodendrocyte_progenitor_2
946,2795584800436100181,oligodendrocyte_progenitor_2
947,2787445900366100021,oligodendrocyte_progenitor_2
948,2787445900620100132,MV_ex_Shox2
949,2796212800747100159,M_in_Tfap2b
950,2795903600505100039,alpha_motoneuron
951,2795103300445100047,oligodendrocyte_progenitor_2
952,2945606900000009765,oligodendrocyte_progenitor_2
953,2707604000086100307,DH_ex_Grp
954,2787889600354100162,oligodendrocyte_progenitor_2
955,2787445900895100074,MV_in_Gabra1
956,2946331700000010790,DH_in_Cdh3
957,2795103300157100115,oligodendrocyte_progenitor_2
958,2787445900860100149,MV_in_Sema5b
959,2787889600415100043,oligodendrocyte_progenitor_2
960,2707737900101100170,DH_in_Npy2r
961,2707737900064100072,DH_ex_Nmu/Tac2
962,2787889600582100221,oligodendrocyte_progenitor_2
963,2707604700340100065,oligodendrocyte_progenitor_2
964,2787445900823100127,DH_ex_Sox5/Tac1
965,2795903600159100263,DH_in_Cdh3
966,2707737900134100059,astrocyte_2
967,2796212800460100134,oligodendrocyte_progenitor_2
968,2795584800493100195,oligodendrocyte_progenitor_2
969,2795103300331100273,MV_in_Sema5b
970,2795584800353100088,oligodendrocyte_progenitor_2
971,2787445900095100147,DH_in_Cdh3
972,2795584800476100156,DH_in_Cdh3
973,2707737900049100034,oligodendrocyte_progenitor_2
974,2787445900291100081,oligodendrocyte_progenitor_2
975,2795584800173100154,oligodendrocyte_progenitor_2
976,2796212800812100100,DH_ex_Nmu/Tac2
977,2787445900896100070,oligodendrocyte_progenitor_2
978,2787445900387100245,DH_in_Npy2r
979,2707604000087100142,DH_ex_Gpr83
980,2795103300310200108,alpha_motoneuron
981,2787445900362200066,MV_in_Gabra1
982,2796212800207100195,M_ex_Vsx2
983,2656144900530200065,MV_in_Gabra1
984,2796212800822100032,MV_ex_Syt2
985,2787445900361100146,MV_in_Gabra1
986,2796212800854100087,MV_ex_Syt2
987,2656144900377100111,astrocyte_1
988,2795584800746100092,oligodendrocyte_progenitor_2
989,2795584800153100102,MV_in_Sema5b
990,2795903600328100026,oligodendrocyte_progenitor_2
991,2707604700226100186,oligodendrocyte_progenitor_2
992,2787889600168100081,oligodendrocyte_progenitor_2
993,2795103300120100273,oligodendrocyte_progenitor_2
994,2656144300172100036,alpha_motoneuron
995,2796212800486100149,alpha_motoneuron
